,website,in_sfdc
23068,nikkimcwilliams.com,False
23069,nilcouk.com,False
23070,nillio.com,False
23071,nimblebabies.com,False
23072,nimsboutique.com,False
23073,ninamurati.com,False
23074,ninemileclothing.com,False
23075,nineplus.com,False
23076,niniorganics.com,False
23077,ninjascissors.com,True
23078,ninjasocialmedia.com,False
23079,nintesiks.com,False
23080,nipperclipper.com,False
23081,nirebeauty.com,False
23082,nisaeurope.com,False
23083,nisilver.com,False
23084,nisupplements.com,False
23085,nitara-london.com,False
23086,nitlade.com,False
23087,nivedor.com,False
23088,nividesign.com,False
23089,nkdliving.com,False
23090,nkedface.com,False
23091,nlanlavictory.com,True
23092,nlife.com,False
23093,no10beauty.com,False
23094,no1botanicals.com,True
23095,no1ejuice.com,False
23096,no3collective.com,False
23097,noa-shop.com,False
23098,noafinejewellery.com,True
23099,noahjamesjewellery.com,False
23100,noahsbox.com,True
23101,noahsforestfriends.com,False
23102,noandmore.com,True
23103,nodestudios.com,False
23104,nofuchsgiven.com,False
23105,nogginsandbinkles.com,False
23106,nogunk.com,True
23107,nogunkformen.com,False
23108,nogunkjustfunk.com,False
23109,noirqueen.com,False
23110,noisenoisenoisemerch.com,False
23111,nokoclub.com,False
23112,nolovebrand.com,False
23113,nomadcraftsco.com,False
23114,nomadeyewear.com,False
23115,nomadostore.com,False
23116,nomaswimwear.com,False
23117,nomi-london.com,True
23118,nomliving.com,True
23119,nonamu.com,False
23120,nono-cocoa.com,False
23121,nonplasticbeach.com,False
23122,nonsteroids.com,False
23123,nonstopbazaar.com,False
23124,nonsuchshrubs.com,False
23125,noobru.com,False
23126,noodcases.com,False
23127,nookidesign.com,False
23128,noolibird.com,True
23129,noome.com,True
23130,noonainteriors.com,True
23131,noorahgifts.com,False
23132,nopcoils.com,False
23133,noraandnama.com,False
23134,nordaly.com,False
23135,nordichomefitness.com,False
23136,nordvek.com,False
23137,norfolknaturalliving.com,True
23138,nornirontees.com,False
23139,norsehus.com,False
23140,norselifestyle.com,False
23141,northern-couture.com,False
23142,northerncardgaming.com,False
23143,northernmonkshop.com,False
23144,nosecretsbeauty.com,False
23145,nostalgicfeather.com,False
23146,nostara.com,False
23147,not-the-norm.com,True
23148,notamorningcat.com,False
23149,notesandclips.com,False
23150,nothingtoprove.com,False
23151,noticeboardstore.com,False
23152,notjustacomicshop.com,False
23153,notjustaprint.com,False
23154,notnicethings.com,False
23155,notorious-plug.com,False
23156,notremoment.com,False
23157,nottiihill.com,False
23158,nourishbyjaneclarke.com,False
23159,nourishedcommunities.com,False
23160,nourishskinrange.com,False
23161,nourluxury.com,True
23162,nousconcept.com,False
23163,nouvelleuk.com,True
23164,novaoflondon.com,True
23165,novaonlystore.com,False
23166,novellarow.com,False
23167,novelmex.com,False
23168,noxoco.com,False
23169,nrbyclothing.com,True
23170,nrgfuel.com,True
23171,nu-in.com,False
23172,nu2wear.com,False
23173,nubiangalore.com,False
23174,nubiascrown.com,False
23175,nublvck.com,True
23176,nudea.com,True
23177,nudeandblush.com,False
23178,nudgify.com,False
23179,nuegirl.com,False
23180,nuemakeup.com,False
23181,nuevue.com,False
23182,nuevueeu.com,False
23183,nuevueuk.com,False
23184,nuhrhome.com,False
23185,nuiami.com,True
23186,nula-boutique.com,True
23187,numberoneaccessories.com,False
23188,numbersixlondon.com,True
23189,numbertwentyfour.com,False
23190,nutmeggifts.com,False
23191,nutracraft.com,True
23192,nutracrest.com,False
23193,nutri-genetix.com,False
23194,nutrienne.com,False
23195,nutriop.com,True
23196,nutritionslimming.com,False
23197,nutritionsure.com,False
23198,nutrylab.com,False
23199,nutryzen.com,False
23200,nuunutrition.com,False
23201,nvltylondon.com,True
23202,nvrsolo.com,False
23203,nw4motorcycles.com,False
23204,nyasalondon.com,False
23205,nyk1.com,True
23206,nykecigs.com,False
23207,oakdenedesigns.com,False
23208,oakfinejewellery.com,False
23209,oakwood-aromatics.com,False
23210,objektsstore.com,False
23211,obsidiansemporium.com,False
23212,ocalt.com,False
23213,ocean-saver.com,False
23214,oceanbluuwholesale.com,False
23215,oceansplasticfree.com,False
23216,oceanusswimwear.com,False
23217,ocoah.com,False
23218,ocoglasses.com,False
23219,octaviasbeauty.com,False
23220,oddbins.com,False
23221,oddpods.com,False
23222,oddsngoods.com,False
23223,oddtod.com,False
23224,odeandrae.com,False
23225,odysseecollection.com,False
23226,oebens.com,False
23227,oemcarmultimedia.com,False
23228,oeuvrewholesale.com,False
23229,of100.com,False
23230,offbeatinteriors.com,True
23231,offblak.com,True
23232,office-beverages.com,False
23233,officialmegastore.com,False
23234,officialthermo.com,False
23235,officialwatches.com,True
23236,offsitedigitalexpress.com,True
23237,offtherailsmag.com,False
23238,offworldtees.com,False
23239,oflifeandlemons.com,False
23240,ofybeauty.com,False
23241,og1sports.com,False
23242,ogclothing.com,False
23243,ogexclusiveslondon.com,False
23244,ogpuppy.com,False
23245,ohana-cbd.com,True
23246,ohcurio.com,True
23247,ohdeardolly.com,True
23248,ohhdeertrade.com,False
23249,ohklabel.com,False
23250,ohklife.com,False
23251,ohmygeneral.com,False
23252,ohmyglam.com,True
23253,organabeautywellbeing.com,False
23254,organicbreastenlargements.com,False
23255,originalabstractpaintings.com,True
23256,originalcasuals.com,False
23257,originalsatchelstore.com,False
23258,originsofbeauty.com,False
23259,orkidsboutique.com,False
23260,orlakielyfurniture.com,False
23261,orlij.com,True
23262,orlijewellery.com,False
23263,orlov.com,False
23264,ornatelylanterns.com,False
23265,ornella-iannuzzi.com,False
23266,oro-designs.com,False
23267,oronthi.com,False
23268,orosuperfoods.com,False
23269,orthoformwire.com,False
23270,oscycling.com,False
23271,oshimavietnam.com,False
23272,osirisandco.com,False
23273,oskoe.com,False
23274,osmanlondon.com,True
23275,osolocal2u.com,False
23276,osomount.com,False
23277,oss-sports.com,True
23278,ossaorganic.com,False
23279,ostens.com,False
23280,osteo-mat.com,False
23281,ostermayer-jagd.com,False
23282,ostocaretex.com,False
23283,otakustorebh.com,False
23284,oteas.com,True
23285,othersidelondon.com,True
23286,otisskincare.com,False
23287,otiumcandles.com,True
23288,otiumsport.com,False
23289,ottega.com,False
23290,ottieandthebea.com,False
23291,ottoandivy.com,False
23292,ottomansilks.com,True
23293,oudessentials.com,False
23294,oulucky.com,False
23295,ourfutureisgreen.com,False
23296,oursdesign.com,False
23297,ourspecialpick.com,False
23298,ourtreaty.com,False
23299,outcrash.com,False
23300,outdazl.com,True
23301,outfoxd.com,False
23302,outkare.com,False
23303,outlandishcreations.com,False
23304,outofxile.com,False
23305,outsiderfashion.com,False
23306,ova-test.com,False
23307,overboard.com,True
23308,overdressvintage.com,False
23309,overhypestore.com,False
23310,overland-store.com,False
23311,overundercoffee.com,False
23312,owayurika.com,False
23313,owenscoffee.com,True
23314,owenturbos.com,False
23315,owkayclothing.com,True
23316,owlapothecary.com,True
23317,owlgreatbritain.com,True
23318,owlwatches.com,False
23319,ownpleasures.com,False
23320,oxandram.com,False
23321,oxandsnakeco.com,False
23322,oxbridgewatches.com,False
23323,oxcloth.com,False
23324,oxfordbiolabs.com,True
23325,oxfordetsy.com,False
23326,oxygenboutique.com,True
23327,oysterdivingshop.com,False
23328,oyuna.com,True
23329,ozzell.com,False
23330,taablondon.com,False
23331,tadprint.com,False
23332,taelorboutique.com,False
23333,tahenn.com,False
23334,veneratehome.com,False
23335,venusarmy.com,False
23336,veolma.com,False
23337,veomactive.com,False
23338,veracityaudio.com,False
23339,veraiz.com,False
23340,vernonfrancois.com,True
23341,vi-brush.com,False
23342,vincentdiesel.com,False
23343,vincentiusbespoke.com,True
23344,vineyardcellars.com,False
23345,vintageatticsevenoaks.com,False
23346,vintageguitarsrus.com,False
23347,vintageretroandvinyl.com,True
23348,vintagewatchspecialist.com,False
23349,vintagewholesalestore.com,False
23350,vintiandrews.com,True
23351,vintromerch.com,False
23352,violetandoscar.com,False
23353,violetandthistle.com,False
23354,vipcufflinks.com,False
23355,vipinci.com,False
23356,vippretty.com,False
23357,viramosh.com,False
23358,virginhairandbeauty.com,True
23359,virgoseven.com,False
23360,visualsynopsis.com,False
23361,visvivaskincare.com,False
23362,vitadefence.com,False
23363,vitalifenatura.com,False
23364,vitalmarker.com,False
23365,vitamasques.com,True
23366,vitaminsuk.com,True
23367,vitasharks.com,False
23368,vitenaturals.com,False
23369,vitesse-ltd.com,True
23370,viticstore.com,False
23371,vitlete.com,False
23372,vitspritzhealth.com,False
23373,vitybox.com,False
23374,viva-la-vegan.com,False
23375,vivaceoil.com,False
23376,vivaldiaccessories.com,False
23377,vivarear.com,False
23378,vividcuisine.com,False
23379,vivolife.com,True
23380,vivue-clothing.com,False
23381,vkarlaonochie.com,False
23382,vkpop.com,False
23383,vloggraphy.com,False
23384,vocationbrewery.com,False
23385,vodrim.com,False
23386,voga.com,True
23387,voguetrendy.com,False
23388,voigtfitness.com,False
23389,voijeans.com,True
23390,volcanocoffeeworks.com,False
23391,volcanojewellery.com,False
23392,volsandoriginal.com,False
23393,voltagesport.com,True
23394,voltbmx.com,False
23395,volumon.com,False
23396,voniblu.com,False
23397,voocars.com,False
23398,vootzi.com,False
23399,vordore.com,False
23400,vossiclothing.com,False
23401,votig.com,False
23402,vouccy.com,False
23403,vplaboratory.com,False
23404,vprogolf.com,False
23405,vsdent.com,False
23406,vsimplicity.com,True
23407,vyablebeauty.com,False
23408,redkeyusb.com,False
23409,reefknots.com,True
23410,reevesandreeves.com,True
23411,rejinapyo.com,True
23412,relaxomeil.com,False
23413,relaxtime-official.com,False
23414,relcolondon.com,True
23415,religionclothing.com,True
23416,remescar.com,False
23417,remithegent.com,False
23418,remoteclothing.com,False
23419,renatex-ppe.com,False
23420,renndesigns.com,False
23421,rentuu.com,False
23422,replacemykey.com,False
23423,replicamilitarymedals.com,False
23424,reptonfit.com,False
23425,resolution-whitby.com,False
23426,respondfitness.com,False
23427,rested.com,False
23428,restorationplug.com,True
23429,restrap.com,True
23430,results4teens.com,False
23431,retail-gordonandmacphail.com,False
23432,retro-stage.com,False
23433,retrofords.com,True
23434,retrogamingwear.com,False
23435,retrogp.com,True
23436,retrokids.com,True
23437,retropeepers.com,True
23438,retrostyler.com,True
23439,reusabags.com,False
23440,reuthes.com,True
23441,reuzeable.com,False
23442,revegahairextensions.com,False
23443,reverseattire.com,False
23444,revival-retro.com,False
23445,revolution-foods.com,True
23446,zoobug.com,False
23447,zovoli.com,False
23448,zpinnerz.com,False
23449,zsigmonddoramenswear.com,False
23450,zurego.com,False
23451,zuzujewellery.com,False
23452,zxmks45.com,False
23453,zygomax.com,False
23454,wildbangarang.com,True
23455,wildfireteepees.com,False
23456,wildfizzkombucha.com,True
23457,wildglitter.com,False
23458,wildjay.com,False
23459,wildmintcosmetics.com,True
23460,wildseedbotanicals.com,False
23461,wildthingsdresses.com,True
23462,wilfulink.com,False
23463,willaandthebear.com,True
23464,willbeesbespoke.com,False
23465,willemtensen.com,True
23466,williamhannah.com,False
23467,williamsandjohnson.com,False
23468,williamwoodwatches.com,False
23469,willowhilson.com,False
23470,willstoyshop.com,True
23471,willyfinder.com,False
23472,willys-hifi.com,False
23473,wilsonsalt.com,False
23474,wolfandbjorn.com,False
23475,wolfandgypsy.com,False
23476,wolfandmoon.com,True
23477,wolffepack.com,True
23478,wonderlandboutique.com,True
23479,wonderwallfashions.com,False
23480,wonkeydonkeybazaar.com,False
23481,wonkiwear.com,False
23482,woodcockandcavendish.com,False
23483,woodleyflowers.com,False
23484,woodsfinelinens.com,False
23485,woodshirewines.com,False
23486,woofcushion.com,False
23487,wooliesworkshop.com,False
23488,woolontheexe.com,True
23489,woolosophy.com,False
23490,wooxis.com,False
23491,workoutfire.com,False
23492,workoutfirestore.com,False
23493,workshopcoffee.com,False
23494,workwearnation.com,False
23495,worldlyaromas.com,False
23496,worldofechomusic.com,False
23497,worldofpools.com,True
23498,worldofzing.com,True
23499,worthygal.com,False
23500,k-cutiestar.com,False
23501,k-townph.com,False
23502,kionii.com,True
23503,kironaudio.com,False
23504,kissmwah.com,False
23505,kissthehippo.com,False
23506,kitandkin.com,False
23507,kitboss.com,False
23508,kitchengody.com,False
23509,kitchensuppliesuk.com,False
23510,kiteprint.com,False
23511,kitesandbites.com,False
23512,kitkabin.com,False
23513,kitkase.com,False
23514,kits-london.com,False
23515,kitschkandy.com,False
23516,kittynorth.com,True
23517,kivuskincare.com,False
23518,kixcards.com,False
23519,kiyobeauty.com,False
23520,kjfclothing.com,False
23521,klaritylondon.com,False
23522,klaush.com,False
23523,knd4.com,False
23524,knifechef.com,False
23525,knightmarineelectronics.com,False
23526,knightsoundandlight.com,False
23527,knit-planet.com,False
23528,knitiq.com,False
23529,knowtoglow.com,False
23530,koche-kova.com,False
23531,kokokimono.com,False
23532,kokomo-jewellery.com,True
23533,kokorikotea.com,False
23534,kollectaball.com,True
23535,kollohealth.com,False
23536,kolyen.com,False
23537,komoland.com,False
23538,konfidencehair.com,False
23539,konoc.com,False
23540,kontrastco.com,False
23541,kookoom.com,False
23542,kool-kidz.com,True
23543,koolezt.com,False
23544,koolkrew.com,True
23545,kooveys.com,False
23546,koozeal.com,False
23547,koreafied.com,False
23548,koreantrendshop.com,False
23549,kosamebeauty.com,False
23550,kotoeu.com,False
23551,kouamo.com,False
23552,kpop-ftw.com,False
23553,kpopbtsmerch.com,False
23554,kpopcloud.com,False
23555,kpopfashionshop.com,False
23556,kpopmagic.com,False
23557,kpopmaniashop.com,False
23558,kpopmusictownla.com,False
23559,kpoppoint.com,False
23560,kpopwarehouse.com,False
23561,kpopworldradio.com,False
23562,krakenbespokedesign.com,False
23563,krasimirastoyneva.com,False
23564,krateandco.com,False
23565,kreisdesign.com,False
23566,kriketbroadhurst.com,False
23567,krishnashopping.com,True
23568,kristinagoeswest.com,False
23569,kristjanaswilliams.com,True
23570,krmerchs.com,False
23571,kronosav.com,True
23572,krsportpro.com,False
23573,kshopina.com,False
23574,kstarmx.com,False
23575,kubekfurniture.com,False
23576,kubepublishing.com,True
23577,kudoscoffee.com,False
23578,kudu-uk.com,False
23579,kukilondon.com,False
23580,kukubirdstudios.com,False
23581,kulaunderwear.com,False
23582,kuppest.com,False
23583,kure4u.com,False
23584,kwaleo.com,False
23585,kylescollection.com,False
23586,kymirasport.com,False
23587,na-ha.com,False
23588,na-nog.com,False
23589,naavagifts.com,False
23590,naayib.com,False
23591,nadarracosmetics.com,False
23592,nadiarabosio.com,False
23593,nadyashah.com,False
23594,naffco54.com,False
23595,nafsalon.com,False
23596,nahadicrafts.com,False
23597,nailchics.com,False
23598,najvape.com,False
23599,nakeddresses.com,True
23600,nakibirango.com,False
23601,nakinskincare.com,False
23602,nalayn.com,False
23603,nametapeexpress.com,False
23604,namisu.com,False
23605,nancyandbetty.com,False
23606,naniashop.com,False
23607,naoadesign.com,False
23608,nasaseasons.com,True
23609,nasemart.com,False
23610,nasonlondon.com,False
23611,nassau-apparel.com,False
23612,nastylifestyle.com,True
23613,natagreen.com,False
23614,nataliegill.com,False
23615,natashazinko.com,False
23616,nathaliebond.com,False
23617,nationalengraver.com,False
23618,nationofsouls.com,True
23619,nationwideradiators.com,False
23620,native21.com,False
23621,nativespiritsonline.com,False
23622,nativorganics.com,False
23623,natsboutique.com,False
23624,naturalbabaa.com,False
23625,naturalbirthingcompany.com,True
23626,naturalelementsskincare.com,False
23627,naturalhistorydirect.com,False
23628,naturally-creative.com,False
23629,naturalselectionlondon.com,True
23630,naturalspafactory.com,True
23631,naturalspafactorytrade.com,True
23632,naturecan.com,False
23633,naturefriendlyhealth.com,False
23634,naturerepublicuk.com,False
23635,naturesleankitchen.com,True
23636,natureslittleones.com,False
23637,naturtotalshop.com,False
23638,navigifts.com,False
23639,navitasoutdoors.com,False
23640,naynaonline.com,False
23641,nbdistillery.com,True
23642,nbplanner.com,False
23643,ncouragebracelets.com,False
23644,ndbfurniture.com,False
23645,ndrsports.com,False
